id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
742293;29/12/2025;segunda-feira;07:25:00;PB;101;83;BAYEUX;Acessar a via sem observar a presença dos outros veículos;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-7,1350961;-34,928294;SPRF-PB;DEL01-PB;UOP01-DEL01-PB
742295;29/12/2025;segunda-feira;07:10:00;GO;50;248,7;CATALAO;Ingestão de álcool pelo condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-17,958764;-47,793647;SPRF-GO;DEL06-GO;UOP01-DEL06-GO
742298;28/12/2025;domingo;22:00:00;SC;470;62,8;INDAIAL;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;2;0;0;1;1;0;1;2;-26,87449077;-49,18791231;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
742299;29/12/2025;segunda-feira;07:20:00;PR;376;653;TIJUCAS DO SUL;Pista Escorregadia;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;"Curva;Declive";Não;2;0;1;0;1;0;1;1;-25,8414436;-49,04852843;SPRF-PR;DEL01-PR;UOP04-DEL01-PR
742300;29/12/2025;segunda-feira;06:53:00;PR;116;38,6;CAMPINA GRANDE DO SUL;Chuva;Capotamento;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;Curva;Não;3;0;1;0;2;0;1;1;-25,155525;-48,861363;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
742301;29/12/2025;segunda-feira;07:30:00;GO;60;187;GUAPO;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-16,81927;-49,532173;SPRF-GO;DEL01-GO;UOP02-DEL01-GO
742303;29/12/2025;segunda-feira;07:40:00;PR;163;167,5;LINDOESTE;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Sim;4;0;2;0;2;0;2;2;-25,25520421;-53,57703622;SPRF-PR;DEL05-PR;UOP05-DEL05-PR
742304;29/12/2025;segunda-feira;07:16:00;RJ;101;264;RIO BONITO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-22,71487442;-42,64265422;SPRF-RJ;DEL02-RJ;UOP03-DEL02-RJ
742305;29/12/2025;segunda-feira;07:55:00;SC;101;119,8;ITAJAI;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-26,91099;-48,71279;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
742306;29/12/2025;segunda-feira;07:30:00;SP;101;48,4;UBATUBA;Frear bruscamente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-23,44091559;-45,08699977;SPRF-SP;DEL06-SP;UOP01-DEL06-SP
742309;29/12/2025;segunda-feira;07:00:00;MA;135;3;SAO LUIS;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;3;0;0;0;3;2;-2,61335;-44,25166;SPRF-MA;DEL01-MA;UOP01-DEL01-MA
742310;29/12/2025;segunda-feira;07:45:00;ES;101;259;SERRA;Frear bruscamente;Colisão frontal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Reta;Declive";Sim;3;0;2;0;1;0;2;2;-20,14082788;-40,29217556;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
742311;29/12/2025;segunda-feira;07:30:00;MG;381;488;BETIM;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;2;0;0;0;2;1;-19,956278;-44,127338;SPRF-MG;DEL01-MG;UOP03-DEL01-MG
742313;29/12/2025;segunda-feira;07:50:00;SC;470;115,2;IBIRAMA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;2;0;2;0;0;0;2;2;-27,07827;-49,49052;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
742314;29/12/2025;segunda-feira;07:25:00;RS;392;9,1;RIO GRANDE;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Rotatória;Reta;Interseção de Vias";Não;3;0;1;0;2;0;1;2;-32,1115933;-52,1133567;SPRF-RS;DEL07-RS;UOP02-DEL07-RS
742315;29/12/2025;segunda-feira;08:04:00;PE;101;58,3;RECIFE;Condutor deixou de manter distância do veículo da frente;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-7,97314;-34,92158;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
742317;29/12/2025;segunda-feira;09:13:00;PE;101;54;PAULISTA;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;1;-7,94220097;-34,90392708;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
742318;29/12/2025;segunda-feira;05:00:00;BA;116;877;VITORIA DA CONQUISTA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Decrescente;Nevoeiro/Neblina;Simples;Reta;Não;3;0;3;0;0;0;3;2;-15,259822;-41,11768;SPRF-BA;DEL08-BA;UOP03-DEL08-BA
742319;29/12/2025;segunda-feira;08:25:00;SC;470;11,2;NAVEGANTES;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-26,83419;-48,74972;SPRF-SC;DEL04-SC;UOP04-DEL04-SC
742320;29/12/2025;segunda-feira;08:15:00;PR;116;29;CAMPINA GRANDE DO SUL;Chuva;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Chuva;Dupla;"Declive;Curva";Não;2;0;0;0;2;0;0;2;-25,111449;-48,811878;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
742321;29/12/2025;segunda-feira;08:50:00;GO;414;392,9;CORUMBA DE GOIAS;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;0;1;0;1;1;2;-15,91919346;-48,80879581;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
742322;29/12/2025;segunda-feira;08:02:00;RJ;40;121;DUQUE DE CAXIAS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,7878236;-43,2853768;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
742323;29/12/2025;segunda-feira;09:15:00;BA;349;930;CORRENTINA;Manobra de mudança de faixa;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;4;0;0;0;2;2;0;3;-13,34778365;-44,63745117;SPRF-BA;DEL10-BA;UOP02-DEL10-BA
742324;29/12/2025;segunda-feira;08:40:00;RJ;101;261;RIO BONITO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-22,71148079;-42,61374593;SPRF-RJ;DEL02-RJ;UOP03-DEL02-RJ
742325;29/12/2025;segunda-feira;06:30:00;MT;364;528;VARZEA GRANDE;Acessar a via sem observar a presença dos outros veículos;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-15,6515677;-56,202029;SPRF-MT;DEL01-MT;UOP01-DEL01-MT
742326;29/12/2025;segunda-feira;05:45:00;RJ;101;294,5;ITABORAI;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;1;0;0;2;1;-22,7600364;-42,89701939;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
742327;28/12/2025;domingo;19:00:00;BA;324;354;CAPIM GROSSO;Conversão proibida;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;1;1;0;1;2;-11,388265;-39,986585;SPRF-BA;DEL04-BA;UOP02-DEL04-BA
742328;29/12/2025;segunda-feira;10:00:00;ES;101;304,4;VIANA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;2;0;1;2;-20,38221948;-40,45836417;SPRF-ES;DEL01-ES;UOP01-DEL01-ES
742329;29/12/2025;segunda-feira;08:30:00;RO;319;139;PORTO VELHO;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;"Retorno Regulamentado;Reta";Sim;2;0;1;0;1;0;1;2;-8,74159;-63,898027;SPRF-RO;DEL01-RO;UOP01-DEL01-RO
742330;29/12/2025;segunda-feira;08:30:00;PR;277;135;BALSA NOVA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Chuva;Simples;Reta;Não;1;0;0;0;1;0;0;1;-25,4687;-49,6298;SPRF-PR;DEL03-PR;UOP03-DEL03-PR
742332;29/12/2025;segunda-feira;09:40:00;MG;116;524,4;CARATINGA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Interseção de Vias;Reta";Sim;2;0;1;0;1;0;1;2;-19,76408;-42,1320932;SPRF-MG;DEL06-MG;UOP02-DEL06-MG
742333;29/12/2025;segunda-feira;08:20:00;PR;476;172;CONTENDA;Pista Escorregadia;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Curva;Sim;2;0;2;0;0;0;2;1;-25,68155023;-49,52586142;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
742334;29/12/2025;segunda-feira;09:00:00;RJ;101;329;RIO DE JANEIRO;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-22,87099372;-43,16314645;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
742335;29/12/2025;segunda-feira;08:30:00;RJ;101;483;ANGRA DOS REIS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;"Reta;Aclive";Sim;3;0;1;0;2;0;1;3;-22,98462936;-44,29653168;SPRF-RJ;DEL03-RJ;UOP03-DEL03-RJ
742337;29/12/2025;segunda-feira;09:20:00;PR;116;40;CAMPINA GRANDE DO SUL;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;2;0;0;0;2;1;-25,22054107;-48,90498921;SPRF-PR;DEL01-PR;UOP02-DEL01-PR
742338;29/12/2025;segunda-feira;10:00:00;BA;110;172;RIBEIRA DO POMBAL;Acessar a via sem observar a presença dos outros veículos;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-10,82959672;-38,53248596;SPRF-BA;DEL07-BA;UOP02-DEL07-BA
742339;29/12/2025;segunda-feira;09:30:00;MG;365;238;BURITIZEIRO;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Declive;Reta";Não;4;0;4;0;0;0;4;1;-17,7420054;-45,4144201;SPRF-MG;DEL10-MG;UOP02-DEL010-MG
742340;01/12/2025;segunda-feira;08:17:00;PR;369;138,3;IBIPORA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;3;0;2;0;1;0;2;2;-23,273;-51,054;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
742342;29/12/2025;segunda-feira;10:45:00;SP;101;48;UBATUBA;Reação tardia ou ineficiente do condutor;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Interseção de Vias;Sim;2;0;0;0;2;0;0;2;-23,43758419;-45,08783698;SPRF-SP;DEL06-SP;UOP01-DEL06-SP
742343;23/12/2025;terça-feira;11:35:00;SC;282;1,9;FLORIANOPOLIS;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;0;0;2;1;0;2;-27,60143307;-48,5783665;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
742344;29/12/2025;segunda-feira;11:16:00;ES;101;259;SERRA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;1;0;0;1;0;0;1;1;-20,1458838;-40,28926849;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
742347;29/12/2025;segunda-feira;11:30:00;SC;101;209;SAO JOSE;Velocidade Incompatível;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;4;0;2;0;1;1;2;2;-27,60492404;-48,63364069;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
742348;29/12/2025;segunda-feira;11:00:00;CE;116;508,4;BREJO SANTO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Sim;5;1;0;0;4;0;0;2;-7,53786167;-39,007955;SPRF-CE;DEL05-CE;UOP03-DEL05-CE
742349;29/12/2025;segunda-feira;09:25:00;MT;364;442;VARZEA GRANDE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Não;1;0;1;0;0;0;1;1;-15,59897165;-56,21966636;SPRF-MT;DEL01-MT;UOP02-DEL01-MT
742350;29/12/2025;segunda-feira;09:40:00;RJ;40;113;DUQUE DE CAXIAS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-22,70541305;-43,29041069;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
742351;29/12/2025;segunda-feira;10:15:00;PR;277;421,5;CANTAGALO;Velocidade Incompatível;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Curva;Aclive";Não;5;0;5;0;0;0;5;2;-25,40407924;-52,10097671;SPRF-PR;DEL04-PR;UOP02-DEL04-PR
742352;27/12/2025;sábado;08:55:00;MG;40;521,3;CONTAGEM;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Curva;Sim;3;0;0;1;0;2;1;2;-19,860547;-44,071172;SPRF-MG;DEL01-MG;UOP02-DEL01-MG
742353;29/12/2025;segunda-feira;07:40:00;PR;277;83,8;CURITIBA;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Viaduto;Curva";Não;1;0;1;0;0;0;1;1;-25,443769;-49,2338699;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
742354;29/12/2025;segunda-feira;08:45:00;SP;153;170,9;GUAICARA;Desrespeitar a preferência no cruzamento;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;1;0;0;1;0;0;2;-21,591985;-49,784679;SPRF-SP;DEL07-SP;UOP01-DEL07-SP
742355;29/12/2025;segunda-feira;12:10:00;SC;280;25,2;ARAQUARI;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-26,385302;-48,72874;SPRF-SC;DEL03-SC;UOP03-DEL03-SC
742357;29/12/2025;segunda-feira;12:05:00;PR;369;129;JATAIZINHO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Sim;3;0;1;0;2;0;1;2;-23,26314921;-50,97674271;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
742359;29/12/2025;segunda-feira;12:30:00;RS;386;418,9;MONTENEGRO;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-29,81733115;-51,46113843;SPRF-RS;DEL04-RS;UOP02-DEL04-RS
742360;29/12/2025;segunda-feira;09:30:00;RS;116;144,5;CAXIAS DO SUL;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Interseção de Vias;Não;20;0;13;0;7;0;13;1;-29,13433661;-51,13002174;SPRF-RS;DEL05-RS;UOP01-DEL05-RS
742361;29/12/2025;segunda-feira;13:00:00;RJ;356;148;CAMPOS DOS GOYTACAZES;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;2;-21,775265;-41,285311;SPRF-RJ;DEL08-RJ;UOP02-DEL08-RJ
742362;29/12/2025;segunda-feira;11:30:00;MT;163;995;TERRA NOVA DO NORTE;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;"Aclive;Reta";Não;2;0;1;1;0;0;2;1;-10,53383;-55,081657;SPRF-MT;DEL06-MT;UOP03-DEL06-MT
742363;29/12/2025;segunda-feira;13:00:00;GO;60;59;SAO MIGUEL DO PASSA QUATRO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;0;1;1;2;-16,88082;-48,700471;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
742364;29/12/2025;segunda-feira;12:45:00;SC;101;306,5;LAGUNA;Condutor usando celular;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Curva;Não;1;0;1;0;0;0;1;1;-28,40739544;-48,79130714;SPRF-SC;DEL02-SC;UOP03-DEL02-SC
742366;29/12/2025;segunda-feira;07:40:00;RJ;116;184;NOVA IGUACU;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-22,74819254;-43,44322074;SPRF-RJ;DEL06-RJ;UOP01-DEL06-RJ
742367;29/12/2025;segunda-feira;13:30:00;TO;153;141;ARAGUAINA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Múltipla;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-7,17824;-48,221383;SPRF-TO;DEL02-TO;UOP01-DEL02-TO
742368;17/12/2025;quarta-feira;09:01:00;SC;470;35,1;GASPAR;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;Reta;Sim;3;0;1;2;0;0;3;2;-26,91800859;-48,95989386;SPRF-SC;DEL04-SC;UOP01-DEL04-SC
742369;29/12/2025;segunda-feira;13:43:00;PE;104;87;AGRESTINA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;0;1;1;2;-8,45811;-35,94254;SPRF-PE;DEL02-PE;UOP01-DEL02-PE
742370;29/12/2025;segunda-feira;12:29:00;MG;146;488;POCOS DE CALDAS;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Aclive";Sim;2;0;1;0;0;1;1;2;-21,80658473;-46,49045974;SPRF-MG;DEL09-MG;UOP01-DEL09-MG
742371;29/12/2025;segunda-feira;13:50:00;PR;277;64;PIRAQUARA;Manobra de mudança de faixa;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;3;0;0;0;3;1;-25,53733018;-49,07077789;SPRF-PR;DEL01-PR;UOP01-DEL01-PR
742372;29/12/2025;segunda-feira;11:30:00;BA;116;814;VITORIA DA CONQUISTA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-14,80604047;-40,78498363;SPRF-BA;DEL08-BA;UOP01-DEL08-BA
742373;29/12/2025;segunda-feira;13:30:00;PR;376;260,9;CALIFORNIA;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Curva;Não;2;0;1;0;1;0;1;1;-23,69691748;-51,33663783;SPRF-PR;DEL07-PR;UOP03-DEL07-PR
742374;29/12/2025;segunda-feira;12:30:00;RJ;40;119;DUQUE DE CAXIAS;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-22,78282893;-43,28578949;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
742376;29/12/2025;segunda-feira;12:00:00;PE;101;43;IGARASSU;Ausência de reação do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-7,84812249;-34,90960794;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
742377;29/12/2025;segunda-feira;14:00:00;AL;104;74,2;MESSIAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Curva;Não;2;0;1;0;1;0;1;2;-9,39398211;-35,8383894;SPRF-AL;DEL01-AL;UOP02-DEL01-AL
742378;29/12/2025;segunda-feira;14:21:00;PE;101;43;IGARASSU;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;4;0;2;0;2;0;2;3;-7,8497401;-34,90960328;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
742379;29/12/2025;segunda-feira;14:38:00;ES;101;262;SERRA;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Retorno Regulamentado;Reta";Não;2;0;1;0;1;0;1;2;-20,159438;-40,276222;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
742380;29/12/2025;segunda-feira;14:30:00;PR;376;4,7;MANDAGUARI;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;1;0;0;1;1;2;-23,52137308;-51,67956797;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
742381;29/12/2025;segunda-feira;14:30:00;DF;20;15;BRASILIA;Condutor deixou de manter distância do veículo da frente;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Dupla;"Declive;Em Obras;Reta";Sim;3;0;2;0;1;0;2;1;-15,62344087;-47,72046357;SPRF-DF;DEL02-DF;UOP01-DEL02-DF
742383;29/12/2025;segunda-feira;14:30:00;SC;470;149,8;AGRONOMICA;Retorno proibido;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;5;0;1;0;4;0;1;2;-27,2566;-49,71186;SPRF-SC;DEL04-SC;UOP02-DEL04-SC
742384;29/12/2025;segunda-feira;13:30:00;GO;70;2;AGUAS LINDAS DE GOIAS;Chuva;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-15,770013;-48,230217;SPRF-DF;DEL03-DF;UOP02-DEL03-DF
742386;29/12/2025;segunda-feira;12:00:00;PI;343;440;SAO PEDRO DO PIAUI;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Interseção de Vias";Não;4;0;3;0;1;0;3;1;-5,95892106;-42,72689017;SPRF-PI;DEL01-PI;UOP02-DEL01-PI
742387;29/12/2025;segunda-feira;15:20:00;PR;277;357;GUARAPUAVA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;7;0;2;0;5;0;2;2;-25,399595;-51,538539;SPRF-PR;DEL08-PR;UOP01-DEL08-PR
742388;29/12/2025;segunda-feira;15:15:00;CE;230;57,8;LAVRAS DA MANGABEIRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de Vias;Sim;3;0;0;1;2;0;1;2;-6,75824646;-39,12031889;SPRF-CE;DEL05-CE;UOP01-DEL05-CE
742389;29/12/2025;segunda-feira;14:35:00;BA;324;561;SAO SEBASTIAO DO PASSE;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-12,5044983;-38,6366867;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
742390;29/12/2025;segunda-feira;12:40:00;MG;381;161,5;GOVERNADOR VALADARES;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;2;0;0;2;2;-18,92778496;-42,04072774;SPRF-MG;DEL06-MG;UOP01-DEL06-MG
742392;29/12/2025;segunda-feira;15:45:00;PR;376;178;MARINGA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;3;0;1;1;1;0;2;2;-23,41794;-51,91749;SPRF-PR;DEL09-PR;UOP01-DEL09-PR
742393;29/12/2025;segunda-feira;15:00:00;BA;324;456;AMELIA RODRIGUES;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;"Reta;Aclive";Não;3;0;2;0;1;0;2;2;-12,44212737;-38,72047797;SPRF-BA;DEL04-BA;UOP02-DEL04-BA
